year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1993-94,16,14,81,18,0,ON-Jr.A,40,Cobourg Cougars,32
1994-95,17,17,81,27,0,OHL,66,Guelph Storm,44
1995-96,18,25,161,33,0,OHL,66,Guelph Storm,58
1996-97,19,37,186,43,0,OHL,64,Guelph Storm,80
1997-98,20,17,93,22,9,AHL,74,Philadelphia Phantoms,39
1998-99,21,23,169,20,3,AHL,71,Philadelphia Phantoms,43
1999-00,22,3,44,5,-5,AHL,22,Philadelphia Phantoms,8
1999-00,22,9,50,3,0,IHL,31,Orlando Solar Bears,12
2000-01,23,2,19,0,0,IHL,12,Orlando Solar Bears,2
2000-01,23,0,7,0,-3,ECHL,4,Greenville Grrrowl,0
