goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
0.2,0,NHL,3,TOR,118,21,2,0,0,7,0,0,0,0,0,0,0,0,0,0,1965-66,0,3.56,0,[],0
0.2,0,NHL,2,TOR,115,22,2,0,0,7,0,0,0,0,0,0,0,0,0,0,1966-67,0,3.65,0,[],0
2.2,0,NHL,21,OAK,1129,23,13,0,1,60,0,0,4,1,2,1,0,0,0,0,1967-68,0,3.19,4,[],0
8.1,0,NHL,54,OAK,2993,24,24,0,2,148,0,0,7,4,21,2,0,0,0,0,1968-69,0,2.97,7,[],0
8.9,0,NHL,65,OAK,3762,25,0,0,1,0,0,0,12,2,19,1,0,0,0,0,1969-70,0,3.11,18,[],0
6.1,0,NHL,0,CGS,0,26,0,0,1,0,0,0,4,2,19,1,0,0,0,0,1970-71,0,3.86,6,[],0
5.6,0,NHL,28,CBH,1540,27,5,0,0,62,0,0,6,5,14,0,0,0,0,0,1971-72,0,2.42,0,"[{'link': '/awards/vezina.html#1972', 'name': None}]",0
3.1,0,NHL,23,CBH,1340,28,10,0,0,79,0,0,2,0,10,0,0,0,0,0,1972-73,0,3.54,5,[],0
8.4,0,NHL,66,VAN,3632,29,0,0,0,0,0,0,8,3,20,0,0,0,0,0,1973-74,0,3.44,47,[],0
12.0,0,NHL,0,VAN,3828,30,24,0,1,197,0,0,9,6,32,1,0,0,0,0,1974-75,0,3.09,33,"[{'link': '/awards/voting-1975.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-1975.html#hart', 'name': 'Hart-6'}]",0
7.3,0,NHL,51,VAN,2864,31,24,0,1,167,0,0,6,2,20,1,0,0,0,0,1975-76,0,3.50,24,[],0
3.6,0,NHL,36,MNS,2090,32,17,0,0,139,0,0,8,1,10,0,0,0,0,0,1976-77,0,3.99,12,[],0
2.0,0,NHL,20,TOT,1160,33,14,0,0,77,0,0,4,0,2,0,0,0,0,0,1977-78,0,3.98,12,[],0
1.4,0,NHL,17,WSH,980,33,12,0,0,68,0,0,3,0,2,0,0,0,0,0,1977-78,0,4.16,6,[],0
0.6,0,NHL,3,MNS,180,33,2,0,0,9,0,0,1,0,0,0,0,0,0,0,1977-78,0,3.00,6,[],0
0,0,WHA,22,TOT,1290,34,0,114,3,92,0,-11.12,0,0,0,3,0,0,0,.865,1978-79,679,4.28,10,[],587
0,0,WHA,11,INR,664,34,0,128,0,61,0,-13.35,0,0,0,0,0,0,0,.848,1978-79,400,5.51,8,[],339
0,0,WHA,11,WNJ,626,34,0,0,3,31,0,0,0,0,0,3,0,0,0,.889,1978-79,279,2.97,2,[],248
2.0,0,NHL,20,WIN,1073,35,11,0,0,73,0,0,4,0,4,0,0,0,0,0,1979-80,0,4.08,25,[],0
