average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,2,0,0,NHL,19,0,0,0,0,0,0,0,0,1949-50,BOS,1,1,[],0,,3
,33,0,0,NHL,20,0,31,0,0,0,0,0,0,1950-51,BOS,16,17,[],0,,0
,7,0,0,NHL,21,0,14,0,0,0,0,0,0,1951-52,BOS,3,4,[],0,,27
,34,0,0,NHL,24,0,24,0,0,0,0,0,0,1954-55,BOS,20,14,[],0,,69
,27,0,0,NHL,25,0,30,0,0,0,0,0,0,1955-56,TOT,15,12,[],0,,63
,12,0,0,NHL,25,0,18,0,0,0,0,0,0,1955-56,BOS,7,5,[],0,,32
,15,0,0,NHL,25,0,12,0,0,0,0,0,0,1955-56,DET,8,7,[],0,,31
,23,0,0,NHL,26,0,26,0,0,0,0,0,0,1956-57,DET,13,10,[],0,,0
,19,0,0,NHL,27,0,24,0,0,0,0,0,0,1957-58,TOT,7,12,[],0,,53
,4,0,0,NHL,27,0,0,0,0,0,0,0,0,1957-58,DET,1,3,[],0,,15
,15,0,0,NHL,27,0,24,0,0,0,0,0,0,1957-58,CBH,6,9,[],0,,38
,17,0,0,NHL,28,0,44,0,0,0,0,0,0,1958-59,CBH,7,10,[],0,,67
