pim,team,assists,plus_minus,points,league,games_played,year,age,goals
87,Guelph Biltmores,11,0,39,OHA-Jr.,35,1947-48,17,28
7,New York Rovers,3,0,9,QSHL,9,1948-49,18,6
52,Guelph Biltmores,24,0,62,OHA-Jr.,46,1948-49,18,38
21,Tulsa Oilers,35,0,70,USHL,70,1949-50,19,35
2,Hershey Bears,1,0,6,AHL,8,1951-52,21,5
56,Hershey Bears,40,0,65,AHL,64,1952-53,22,25
34,Hershey Bears,42,0,87,AHL,70,1953-54,23,45
54,Buffalo Bisons,35,0,48,AHL,70,1959-60,29,13
2,Quebec Aces,1,0,2,AHL,13,1960-61,30,1
2,Kingston Frontenacs,17,0,22,EPHL,26,1960-61,30,5
35,Kingston Frontenacs,15,0,24,EPHL,48,1961-62,31,9
8,Kingston Aces,4,0,10,OHA-Sr.,12,1965-66,35,6
2,Kingston Aces,4,0,12,OHA-Sr.,10,1967-68,37,8
2,Belleville Mohawks,2,0,4,OHA-Sr.,9,1969-70,39,2
