bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,7.14,0,0,EAHL,0,18,0,0,0,0,0,0,57,0,1944-45,Washington Lions,6,0,1,1,8,479
0,1,0,2.00,0,0,S-SJHL,0,19,0,0,0,0,0,0,8,0,1945-46,Moose Jaw Canucks,0,0,0,4,4,240
0,0,0,4.75,0,0,M-Cup,0,19,0,0,0,0,0,0,38,0,1945-46,Moose Jaw Canucks,4,0,0,4,8,480
0,0,0,3.00,0,0,AHL,0,25,0,0,0,0,0,0,18,0,1951-52,Cincinnati Mohawks,3,0,0,3,6,360
0,0,0,3.27,0,0,WHL,0,26,0,0,0,0,0,0,30,0,1952-53,Vancouver Canucks,5,0,0,4,9,550
0,0,0,3.11,0,0,AHL,0,27,0,0,0,0,0,0,28,0,1953-54,Cleveland Barons,2,0,0,7,9,540
0,0,0,4.56,0,0,AHL,0,28,0,0,0,0,0,0,12,0,1954-55,Cleveland Barons,2,0,0,1,3,158
0,0,0,5.67,0,0,WHL,0,29,0,0,0,0,0,0,17,0,1955-56,Saskatoon Quakers,3,0,0,0,3,180
0,0,0,3.35,0,0,WHL,0,30,0,0,0,0,0,0,20,0,1956-57,Seattle Americans,4,0,0,2,6,358
0,0,0,4.00,0,0,WHL,0,32,0,0,0,0,0,0,16,0,1958-59,Spokane Spokes,3,0,0,1,4,240
