pim,team,assists,plus_minus,points,league,games_played,year,age,goals
8,Belle Tire U16,14,0,21,T1EHL U16,31,2007-08,15,7
12,U.S. National U18 Team,18,15,34,NAHL,42,2008-09,16,16
16,U.S. National U17 Team,14,0,22,USDP,23,2008-09,16,8
4,USA U18,1,7,6,WJC-18,7,2009-10,17,5
27,U.S. National U18 Team,32,0,54,USDP,61,2009-10,17,22
25,USNTDP Juniors,18,16,28,USHL,26,2009-10,17,10
0,USA U19,1,0,3,WJAC-19,4,2010-11,18,2
33,Green Bay Gamblers,14,2,34,USHL,46,2010-11,18,20
0,USA U20,2,1,4,WJC-20,6,2011-12,19,2
31,Miami Univ. (Ohio),27,25,37,NCAA,40,2011-12,19,10
24,Miami Univ. (Ohio),26,19,40,NCAA,42,2012-13,20,14
28,Miami Univ. (Ohio),34,1,47,NCAA,37,2013-14,21,13
36,Miami Univ. (Ohio),36,5,45,NCAA,40,2014-15,22,9
4,Providence Bruins,2,0,2,AHL,3,2014-15,22,0
24,Providence Bruins,41,17,61,AHL,68,2015-16,23,20
4,Providence Bruins,17,0,23,AHL,22,2016-17,24,6
