average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,19,1,0,NHL,20,7,87,-2,84,1,4,1,6,1987-88,CGY,5,14,[],6.0,,67
,1,0,0,NHL,21,1,19,1,4,0,0,0,0,1988-89,CGY,0,1,[],0.0,,9
,0,0,0,NHL,22,0,0,-1,0,0,0,0,0,1989-90,CGY,0,0,[],0,,1
,19,0,0,NHL,23,8,83,-5,111,5,3,0,3,1990-91,MNS,8,11,[],7.2,,66
,22,0,1,NHL,24,11,30,-5,82,3,0,0,7,1991-92,TOT,4,18,[],4.9,,62
,14,0,0,NHL,24,7,24,-16,53,2,0,0,5,1991-92,MNS,2,12,[],3.8,,37
,8,0,1,NHL,24,4,6,11,29,1,0,0,2,1991-92,EDM,2,6,[],6.9,,25
,16,0,0,NHL,25,6,60,-13,80,2,2,1,5,1992-93,EDM,4,12,[],5.0,,64
,15,0,0,NHL,26,5,53,-19,71,1,1,0,8,1993-94,TOT,2,13,[],2.8,,64
,15,0,0,NHL,26,5,41,-15,66,1,1,0,8,1993-94,OTT,2,13,[],3.0,,48
,0,0,0,NHL,26,0,12,-4,5,0,0,0,0,1993-94,VAN,0,0,[],0.0,,16
,7,0,0,NHL,27,5,32,-2,35,1,0,0,1,1994-95,HAR,1,6,[],2.9,,43
,4,0,0,NHL,28,1,44,-15,46,0,0,0,3,1995-96,HAR,0,4,[],0.0,,54
,1,0,0,NHL,29,0,2,2,2,1,0,0,0,1996-97,HAR,1,0,[],50.0,,1
