pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Saskatoon Blades,0,0,0,WHL,3,1984-85,17,0
30,Saskatoon Blades,3,0,3,WHL,13,1985-86,18,0
19,Saskatoon Blades,3,0,4,WHL,11,1986-87,19,1
31,Salt Lake Golden Eagles,7,0,10,IHL,14,1988-89,21,3
4,San Antonio Dragons,6,0,8,IHL,9,1996-97,29,2
16,Kolner Haie,0,0,0,Germany,3,1997-98,30,0
