shotsPercentage,faceoff_loses,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,giveaways,total_shots,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,takeaways,faceoff_percentage,age,game_winning_goals,league,shorthanded_goals,blocks,average_ice_time,hits,games_played,faceoff_wins,points,awards,power_play_goals
10.8,2,2015-16,18,2,251,0,2,68,37,0,4,0,2,TOR,4,9,33.3,23,0,NHL,0,8,15:41,31,16,1,6,[],0
6.4,18,2016-17,30,18,1369,0,25,232,156,0,6,2,18,TOR,10,42,37.9,24,3,NHL,4,43,16:42,109,0,11,28,"[{'link': '/awards/voting-2017.html#selke', 'name': 'Selke-25'}]",0
