pim,team,assists,plus_minus,points,league,games_played,year,age,goals
69,Okotoks Oilers,32,0,39,AMHA,30,2003-04,15,7
77,Kamloops Blazers,1,-11,1,WHL,60,2004-05,16,0
121,Kamloops Blazers,6,3,8,WHL,68,2005-06,17,2
10,Canada,1,-2,1,WJ18-A,5,2005-06,17,0
120,Kamloops Blazers,23,-2,25,WHL,69,2006-07,18,2
110,2 Teams,24,-2,26,WHL,69,2007-08,19,2
29,Kamloops Blazers,3,-8,3,WHL,16,2007-08,19,0
81,Moose Jaw Warriors,21,6,23,WHL,53,2007-08,19,2
44,Rochester Americans,20,-8,23,AHL,75,2008-09,20,3
34,Rochester Americans,13,-2,19,AHL,58,2009-10,21,6
8,Rochester Americans,3,8,5,AHL,17,2010-11,22,2
32,St. John\'s IceCaps,13,-10,16,AHL,41,2014-15,26,3
