year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1988-89,16,3,38,7,0,QAAA,13,Ste-Foy Gouverneurs,10
1989-90,17,0,32,0,0,QMJHL,11,Hull Olympiques,0
1990-91,18,0,16,1,0,QMJHL,4,Hull Olympiques,1
1991-92,19,0,32,0,0,QMJHL,6,Hull Olympiques,0
1992-93,20,2,47,4,0,QMJHL,10,Hull Olympiques,6
1994-95,22,0,26,0,0,IHL,5,Detroit Vipers,0
1995-96,23,0,6,0,0,AHL,2,P.E.I. Senators,0
1996-97,24,0,21,1,0,AHL,6,Rochester Americans,1
1997-98,25,1,44,1,0,IHL,10,Cleveland Lumberjacks,2
2000-01,28,0,10,0,0,Britain,6,Nottingham Panthers,0
2001-02,29,0,4,1,0,Britain-2,4,Hull Thunder,1
2002-03,30,4,96,6,0,QSPHL,22,Thetford Mines Prolab,10
2003-04,31,3,47,7,0,QSPHL,15,Thetford Mines Prolab,10
