assists,team,goals,year,games_played,points,pim,age,plus_minus,league
16,Dixie Beehives,15,1978-79,19,31,19,18,0,ON-Jr.A
35,Peterborough Petes,30,1979-80,68,65,49,19,0,OMJHL
0,Canada,2,1979-80,5,2,2,19,0,WJC-A
13,University of Toronto,12,1980-81,22,25,32,20,0,OUAA
1,Peterborough Petes,1,1980-81,3,2,2,20,0,OMJHL
26,University of Toronto,26,1981-82,22,52,52,21,0,OUAA
29,University of Toronto,23,1982-83,24,52,50,22,0,OUAA
30,University of Toronto,30,1983-84,24,60,66,23,0,OUAA
17,Binghamton Whalers,12,1984-85,55,29,57,24,0,AHL
24,Binghamton Whalers,19,1985-86,66,43,104,25,0,AHL
