assists,team,goals,year,games_played,points,pim,age,plus_minus,league
8,Peterborough Petes,4,1979-80,14,12,31,19,0,OMJHL
3,Peterborough Petes,2,1979-80,5,5,2,19,0,M-Cup
3,Peterborough Petes,2,1980-81,5,5,11,20,0,OMJHL
1,Binghamton Whalers,0,1984-85,3,1,5,24,0,AHL
4,Binghamton Whalers,1,1985-86,6,5,13,25,0,AHL
