pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Khimik Voskresensk,0,0,2,CIS,11,1991-92,21,2
25,Charlotte Checkers,42,0,70,ECHL,62,1993-94,23,28
2,Providence Bruins,0,0,0,AHL,1,1993-94,23,0
20,Charlotte Checkers,27,0,46,ECHL,61,1994-95,24,19
35,Huntington Blizzard,39,0,58,ECHL,55,1995-96,25,19
12,Huntington Blizzard,41,0,70,ECHL,47,1996-97,26,29
0,2 Teams,12,0,22,IHL,29,1996-97,26,10
0,Detroit Vipers,0,0,0,IHL,2,1996-97,26,0
0,Las Vegas Thunder,12,0,22,IHL,27,1996-97,26,10
0,Port Huron Border Cats,3,0,4,UHL,3,1997-98,27,1
21,2 Teams,51,0,81,IHL,80,1997-98,27,30
5,Las Vegas Thunder,3,0,5,IHL,15,1997-98,27,2
16,Fort Wayne Komets,48,0,76,IHL,65,1997-98,27,28
4,Fredericton Canadiens,5,7,12,AHL,13,1998-99,28,7
10,Fort Wayne Komets,25,5,36,IHL,34,1998-99,28,11
17,Quebec Citadelles,33,-6,61,AHL,78,1999-00,29,28
6,Quebec Citadelles,25,2,42,AHL,53,2000-01,30,17
8,Lausanne HC,19,0,26,Swiss,33,2001-02,31,7
14,Lausanne HC,20,0,30,Swiss,43,2002-03,32,10
10,Lausanne HC,31,0,55,Swiss,48,2003-04,33,24
2,Russia,0,-1,2,WC-A,6,2003-04,33,2
29,Lausanne HC,6,0,12,Swiss,20,2004-05,34,6
0,Severstal Cherepovets,2,0,3,Russia,23,2004-05,34,1
6,HC Fribourg-Gotteron,11,0,14,Swiss,18,2005-06,35,3
2,Avangard Omsk,6,0,12,Russia,32,2006-07,36,6
32,HK MVD Moscow Region,20,0,35,Russia,57,2007-08,37,15
2,Sibir Novosibirsk,1,0,1,KHL,26,2008-09,38,0
0,EV Zug,1,0,1,Swiss,3,2009-10,39,0
