pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Avtomobilist Sverdlovsk,0,0,1,USSR-Q,2,1986-87,23,1
15,SC Rapperswil-Jona,12,0,22,Swiss-2,10,1991-92,28,10
6,EV Landshut,6,0,11,Germany,6,1992-93,29,5
43,Kansas City Blades,10,0,14,IHL,16,1994-95,31,4
34,Malmo IF,0,0,1,Sweden,3,1995-96,32,1
0,MIF Redhawks Malmo,1,0,1,Sweden,4,1996-97,33,0
18,Lada Togliatti,2,0,2,Russia,7,1999-00,36,0
6,Lada Togliatti,0,0,0,Russia,5,2000-01,37,0
0,Avangard Omsk,0,0,0,Russia,1,2002-03,39,0
8,Yunost Minsk,2,0,4,Belarus,10,2003-04,40,2
