average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
11:03,30,2,0,0,7,NHL,23,1,0,17,-1,14,0,1,0,0,0,0,0,2015-16,LAK,1,9,1,3,7.1,155,14,[]
20:07,212,18,0,0,159,NHL,24,15,1,54,8,100,100.0,2,0,0,1,0,9,2016-17,LAK,2,180,16,73,2.0,1650,0,[]
