age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
20,,0,0,1,1,NHL,2,0,1992-93,0,0,0,,0,0,,WSH,1
21,,0.0,0,1,-1,NHL,11,0,1993-94,0,6,0,,0,10,,WSH,1
22,,11.1,1,5,2,NHL,7,1,1994-95,0,18,2,,0,12,,WSH,7
23,,0.0,0,2,1,NHL,2,0,1995-96,0,1,0,,0,0,,WSH,2
27,,7.7,0,0,0,NHL,5,1,1999-00,0,13,1,17:25,0,2,87,WSH,1
28,,22.2,0,3,-1,NHL,6,0,2000-01,0,9,2,19:39,2,14,118,WSH,5
30,,0.0,0,0,-3,NHL,6,0,2002-03,0,5,0,16:07,0,6,97,WSH,0
31,,16.0,0,0,-4,NHL,11,0,2003-04,1,25,4,18:15,4,12,201,COL,4
33,,0.0,0,0,-1,NHL,2,0,2005-06,0,1,0,14:10,0,4,28,COL,0
