year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1989-90,17,30,22,28,0,SMHL,36,Prince Albert Midget Raiders,58
1990-91,18,43,78,49,0,WHL,72,Portland Winter Hawks,92
1991-92,19,51,95,53,0,WHL,64,Portland Winter Hawks,104
1991-92,19,4,8,0,0,WJC-A,7,United States,4
1991-92,19,1,0,1,0,AHL,3,Baltimore Skipjacks,2
1992-93,20,18,74,28,0,AHL,37,Baltimore Skipjacks,46
1993-94,21,11,4,4,0,AHL,8,Portland Pirates,15
1996-97,24,0,0,0,0,W-Cup,1,United States,0
1999-00,27,2,2,1,0,WC-A,7,United States,3
2001-02,29,2,4,1,1,WC-A,7,United States,3
2004-05,32,0,4,0,-1,W-Cup,5,United States,0
