shots_againist,good_start_precentages,ties,saves,minutes,games_played,assists,year,goals,wins,goals_allowed_average,league,games_started,goals_allowed,goals_allowed_precentage,goals_saved_aboved_average,loses,good_starts,saves_percentage,age,pim,shutouts,points,bad_start,team
0,0,0,0,120,2,0,1933-34,0,2,1.50,NBCHL,0,3,0,0,0,0,0,17,0,0,0,0,Mount Allison University
0,0,1,0,420,6,0,1933-34,0,3,2.86,Al-Cup,0,20,0,0,2,0,0,17,0,0,0,0,Mount Allison University
0,0,0,0,120,2,0,1934-35,0,1,3.00,NBCHL,0,6,0,0,1,0,0,18,0,0,0,0,Mount Allison University
0,0,0,0,60,1,0,1936-37,0,0,6.00,MIHC,0,6,0,0,1,0,0,20,0,0,0,0,Mount Allison University
0,0,1,0,809,13,0,1938-39,0,8,2.82,Al-Cup,0,38,0,0,4,0,0,22,0,1,0,0,Saint John Beavers
0,0,0,0,240,4,0,1939-40,0,3,3.25,CBSHL,0,13,0,0,1,0,0,23,0,0,0,0,Sydney Millionaires
0,0,1,0,670,11,0,1939-40,0,8,2.78,Al-Cup,0,31,0,0,2,0,0,23,0,1,0,0,Sydney Millionaires
0,0,0,0,240,4,0,1940-41,0,1,2.75,CBSHL,0,11,0,0,3,0,0,24,0,0,0,0,Sydney Millionaires
0,0,2,0,1040,17,0,1940-41,0,10,3.06,Al-Cup,0,53,0,0,5,0,0,24,0,1,0,0,Sydney Millionaires
