year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1954-55,17,10,65,9,0,OHA-Jr.,49,Kitchener Canucks,19
1955-56,18,4,36,9,0,OHA-Jr.,48,Kitchener Canucks,13
1956-57,19,6,68,26,0,OHA-Jr.,45,Peterborough Petes,32
1956-57,19,1,2,2,0,QHL,8,Hull-Ottawa Canadiens,3
1957-58,20,8,76,31,0,OHA-Jr.,52,Peterborough Petes,39
1957-58,20,0,2,1,0,QHL,3,Montreal Royals,1
1958-59,21,6,55,12,0,QHL,45,Montreal Royals,18
1959-60,22,3,8,4,0,EPHL,18,Trois-Rivieres Lions,7
1959-60,22,0,12,5,0,AHL,14,Springfield Indians,5
1963-64,26,3,34,8,0,CPHL,23,Cincinnati Wings,11
1963-64,26,5,2,8,0,AHL,18,Pittsburgh Hornets,13
1964-65,27,18,45,22,0,AHL,72,Pittsburgh Hornets,40
1965-66,28,12,14,21,0,CPHL,54,Memphis Wings,33
1965-66,28,4,26,11,0,AHL,19,Pittsburgh Hornets,15
1966-67,29,0,0,1,0,AHL,2,Pittsburgh Hornets,1
1966-67,29,2,8,6,0,CPHL,30,Memphis Wings,8
1967-68,30,7,42,31,0,CPHL,55,Fort Worth Wings,38
1968-69,31,7,24,18,0,CHL,49,Fort Worth Wings,25
1969-70,32,13,26,25,0,WHL,62,San Diego Gulls,38
1970-71,33,2,24,15,0,WHL,45,San Diego Gulls,17
1971-72,34,0,0,0,0,CHL,1,Fort Worth Wings,0
1972-73,35,3,4,3,0,EHL,11,Rhode Island Eagles,6
