shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
0,1936-37,0,0,,0,0,0,0,0,1,NYR,0,23,0,NHL,0,,3,1,[],0
0,1937-38,6,0,,0,0,0,0,0,4,NYR,17,24,0,NHL,0,,48,21,[],0
0,1938-39,18,0,,0,0,0,0,0,15,NYR,20,25,0,NHL,0,,0,35,[],0
0,1939-40,52,0,,0,0,0,0,0,15,NYR,0,26,0,NHL,0,,48,39,"[{'link': '/awards/nhl_all_star.html#1940', 'name': None}]",0
0,1940-41,16,0,,0,0,0,0,0,18,NYR,0,27,0,NHL,0,,0,44,"[{'link': '/awards/nhl_all_star.html#1941', 'name': None}, {'link': '/awards/voting-1941.html#hart', 'name': 'Hart-5'}]",0
0,1941-42,30,0,,0,0,0,0,0,32,NYR,24,28,0,NHL,0,,48,0,"[{'link': '/awards/nhl_all_star.html#1942', 'name': None}]",0
0,1942-43,28,0,,0,0,0,0,0,32,NYR,27,29,0,NHL,0,,0,59,"[{'link': '/awards/nhl_all_star.html#1943', 'name': None}]",0
0,1943-44,41,0,,0,0,0,0,0,33,NYR,21,30,0,NHL,0,,50,54,[],0
0,1945-46,0,0,,0,0,0,0,0,1,NYR,0,32,0,NHL,0,,3,1,[],0
0,1946-47,18,0,,0,0,0,0,0,10,NYR,20,33,0,NHL,0,,60,30,[],0
0,1947-48,18,0,,0,0,0,0,0,14,NYR,8,34,0,NHL,0,,43,22,[],0
