goals_allowed_precentage,goals_saved_aboved_average,bad_start,year,goals_allowed,minutes,ties,pim,good_starts,saves,shots_againist,assists,team,shutouts,goals,games_started,goals_allowed_average,age,league,saves_percentage,good_start_precentages,games_played,points,wins,loses
0,0,0,1998-99,18,628,0,0,0,0,0,0,HC Lugano,1,0,0,1.72,23,Swiss,0,0,10,0,0,0
0,0,0,1999-00,29,783,0,0,0,0,0,0,HC Lugano,0,0,0,2.22,24,Swiss,0,0,13,0,0,0
0,0,0,2000-01,39,1141,0,0,0,0,0,0,HC Lugano,2,0,0,2.05,25,Swiss,0,0,18,0,0,0
0,0,0,2001-02,3,60,0,0,0,0,0,0,HC Lugano,0,0,0,3.00,26,Swiss,0,0,1,0,0,1
0,0,0,2002-03,4,30,0,0,0,14,18,0,Manchester Monarchs,0,0,0,8.00,27,AHL,.778,0,1,0,0,1
0,0,0,2004-05,40,850,0,10,0,0,0,0,Adler Mannheim,2,0,0,2.82,29,Germany,0,0,14,0,0,0
0,0,0,2010-11,18,213,0,0,0,0,0,0,HC Fribourg-Gotteron,0,0,0,5.07,35,Swiss,0,0,4,0,0,4
0,0,0,2011-12,28,697,0,4,0,0,0,0,HC Fribourg-Gotteron,1,0,0,2.41,36,Swiss,0,0,11,0,5,6
