pim,team,assists,plus_minus,points,league,games_played,year,age,goals
13,Tulsa Oilers,5,0,10,CHL,8,1980-81,20,5
0,Tulsa Oilers,2,0,2,CHL,3,1981-82,21,0
35,Sherbrooke Canadiens,13,0,18,AHL,15,1984-85,24,5
2,Nova Scotia Oilers,1,0,2,AHL,4,1986-87,26,1
8,Adirondack Red Wings,11,0,14,AHL,11,1987-88,27,3
10,Adirondack Red Wings,12,0,25,AHL,16,1988-89,28,13
2,Adirondack Red Wings,3,0,5,AHL,6,1989-90,29,2
4,AS Varese,9,0,18,Italy,10,1990-91,30,9
36,AS Varese,11,0,16,Italy,8,1991-92,31,5
2,HC Lion Milano,8,0,13,Italy,11,1992-93,32,5
