year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1992-93,21,1,6,1,0,CIS,10,Lada Togliatti,2
1993-94,22,0,0,1,0,AHL,1,Rochester Americans,1
1997-98,26,0,6,4,0,Finland-2,7,Karpat Oulu,4
1998-99,27,3,6,0,0,Russia,7,Lada Togliatti,3
