power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,9,2,0,NHL,1936-37,22,1,NYR,,1,12,0,0,0,,,0,0
0,3,0,0,NHL,1937-38,23,0,NYR,,0,4,0,0,0,,,0,0
0,2,0,0,NHL,1939-40,25,0,CBH,,0,0,0,0,0,,,0,0
0,5,1,0,NHL,1940-41,26,1,CBH,,0,8,0,0,0,,,0,0
0,3,2,0,NHL,1941-42,27,0,CBH,,2,2,0,0,0,,,0,0
0,0,2,0,NHL,1943-44,29,1,CBH,,1,0,0,0,0,,,0,0
0,4,1,0,NHL,1945-46,31,0,CBH,,1,14,0,0,0,,,0,0
