average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,21,0,0,0,0,0,0,0,0,1935-36,NYR,0,0,[],0,,1
,3,0,0,NHL,22,0,42,0,0,0,0,0,0,1936-37,NYR,0,3,[],0,,48
,5,0,0,NHL,23,0,56,0,0,0,0,0,0,1937-38,NYR,3,2,[],0,,46
,6,0,0,NHL,24,0,10,0,0,0,0,0,0,1938-39,CBH,3,3,[],0,,17
,11,0,0,NHL,25,0,59,0,0,0,0,0,0,1939-40,CBH,4,7,[],0,,44
,10,0,0,NHL,26,0,66,0,0,0,0,0,0,1940-41,CBH,5,5,[],0,,45
,20,0,0,NHL,27,0,58,0,0,0,0,0,0,1941-42,CBH,6,14,[],0,,47
,1,0,0,NHL,29,0,17,0,0,0,0,0,0,1943-44,CBH,1,0,[],0,,13
,21,0,0,NHL,30,0,50,0,0,0,0,0,0,1944-45,CBH,4,17,[],0,,0
,9,0,0,NHL,31,0,46,0,0,0,0,0,0,1945-46,CBH,2,7,[],0,,0
,10,0,0,NHL,32,0,38,0,0,0,0,0,0,1946-47,NYR,2,8,[],0,,59
