pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Winnipeg K of C,0,0,0,MJHL,2,1931-32,17,0
24,Winnipeg K of C,3,0,11,MJHL,11,1932-33,18,8
28,Selkirk Jr. Fishermen,3,0,15,MJHL,13,1933-34,19,12
6,Selkirk Fishermen,0,0,0,MHL-Sr.,1,1933-34,19,0
70,New York Crescents,14,0,19,EAHL,21,1934-35,20,5
86,Philadelphia Ramblers,10,0,15,Can-Am,48,1935-36,21,5
50,Philadelphia Ramblers,15,0,23,IAHL,35,1938-39,24,8
22,Ottawa Commandos,4,0,8,OCHL,12,1942-43,28,4
18,Ottawa Commandos,1,0,1,QSHL,10,1943-44,29,0
56,2 Teams,14,0,21,AHL,53,1947-48,33,7
20,Cleveland Barons,8,0,10,AHL,24,1947-48,33,2
36,Hershey Bears,6,0,11,AHL,29,1947-48,33,5
