assists,year,games_played,points,goals,team,age,pim,plus_minus,league
18,1984-85,55,27,9,Kamloops Blazers,16,29,0,WHL
30,1985-86,61,51,21,2 Teams,17,82,0,WHL
0,1985-86,6,1,1,Kamloops Blazers,17,0,0,WHL
30,1985-86,55,50,20,Medicine Hat Tigers,17,82,0,WHL
43,1986-87,70,70,27,Medicine Hat Tigers,18,130,0,WHL
43,1987-88,54,90,47,Medicine Hat Tigers,19,120,0,WHL
0,1987-88,7,1,1,Canada,19,10,0,WJC-A
18,1988-89,40,31,13,Springfield Indians,20,67,0,AHL
27,1989-90,54,52,25,Springfield Indians,21,69,0,AHL
4,1990-91,12,7,3,Capital District Islanders,22,22,0,AHL
1,2001-02,3,2,1,Utah Grizzlies,33,0,0,AHL
3,2004-05,9,5,2,SCL Tigers Langnau,36,8,0,Swiss
8,2004-05,9,12,4,HC Milano,36,4,0,Italy
