game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,25.0,2,4,0,21,,1,0,1989-90,1,0,1,1,NYI,,4,,NHL
1,25.0,3,8,0,26,,15,4,1994-95,6,1,2,1,PHI,,4,,NHL
0,0.0,-1,1,0,27,,3,0,1995-96,0,0,0,0,PHI,,0,,NHL
0,7.1,-3,14,0,29,,6,0,1997-98,1,0,1,1,BOS,,8,,NHL
1,9.5,2,21,0,30,16:50,12,0,1998-99,2,0,2,2,BOS,,8,202,NHL
0,0.0,-5,7,0,32,14:30,6,0,2000-01,0,0,0,0,CAR,,4,87,NHL
0,3.8,2,26,0,34,15:50,12,4,2002-03,5,0,1,1,DAL,,10,190,NHL
0,0.0,-2,2,0,35,10:28,5,1,2003-04,1,0,0,0,DAL,,2,52,NHL
0,0.0,-1,1,0,37,2:12,2,0,2005-06,0,0,0,0,TBL,,0,4,NHL
