average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,18,0,0,WHA,20,0,136,0,0,9,1,0,0,1972-73,QBN,10,8,[],0,,66
,34,0,0,WHA,21,0,106,0,0,14,0,0,0,1973-74,QBN,14,20,[],0,,72
,31,0,0,WHA,22,0,70,0,86,0,1,0,0,1974-75,TOT,19,12,[],22.1,,35
,22,0,0,WHA,22,0,59,0,50,0,1,0,0,1974-75,QBN,14,8,[],28.0,,22
,9,0,0,WHA,22,0,11,0,36,0,0,0,0,1974-75,MIB,5,4,[],13.9,,13
,44,3,0,WHA,23,0,80,-1,114,15,5,0,0,1975-76,CNS,20,24,[],17.5,,52
,26,0,0,WHA,24,0,99,-5,117,10,2,0,0,1976-77,TOT,12,14,[],10.3,,62
,18,0,0,WHA,24,0,32,-2,69,8,2,0,0,1976-77,CNS,10,8,[],14.5,,27
,8,0,0,WHA,24,0,67,-3,48,2,0,0,0,1976-77,QBN,2,6,[],4.2,,35
,42,0,0,WHA,25,0,86,-1,147,13,3,0,0,1977-78,TOT,16,26,[],10.9,,78
,9,0,0,WHA,25,0,15,6,29,3,1,0,0,1977-78,QBN,4,5,[],13.8,,18
,33,0,0,WHA,25,0,71,-7,118,10,2,0,0,1977-78,EDO,12,21,[],10.2,,60
,2,0,0,WHA,26,0,8,-5,10,0,1,0,0,1978-79,EDO,1,1,[],10.0,,12
