year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1996-97,18,42,169,70,0,ON-Jr.A,50,Wexford Raiders,112
1997-98,19,14,62,11,0,ECAC,34,RPI Engineers,25
1998-99,20,20,60,20,0,ECAC,35,RPI Engineers,40
1999-00,21,31,81,20,0,ECAC,37,RPI Engineers,51
2000-01,22,7,39,9,-8,IHL,45,Orlando Solar Bears,16
2001-02,23,14,62,12,-7,AHL,50,Chicago Wolves,26
2002-03,24,9,42,14,13,AHL,28,Chicago Wolves,23
2003-04,25,10,52,20,0,AHL,49,2 Teams,30
2003-04,25,1,26,8,1,AHL,20,Chicago Wolves,9
2003-04,25,9,26,12,-1,AHL,29,Binghamton Senators,21
2004-05,26,26,101,23,0,Germany,50,Nurnberg Ice Tigers,49
2005-06,27,9,165,21,0,Germany,46,Hannover Scorpions,30
2006-07,28,3,4,1,-2,AHL,5,Philadelphia Phantoms,4
2006-07,28,6,38,17,0,Germany,25,Hannover Scorpions,23
2007-08,29,18,167,30,0,Germany,49,Iserlohn Roosters,48
2008-09,30,6,45,9,0,Germany,17,Iserlohn Roosters,15
