year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2000-01,22,0,2,0,0,IHL,2,Orlando Solar Bears,0
2001-02,23,3,42,4,0,AHL,19,Chicago Wolves,7
2002-03,24,1,10,3,0,AHL,9,Chicago Wolves,4
2004-05,26,0,18,2,0,Germany,6,Nurnberg Ice Tigers,2
2005-06,27,2,64,4,0,Germany,8,Hannover Scorpions,6
2006-07,28,2,18,2,0,Germany,6,Hannover Scorpions,4
2007-08,29,1,26,5,0,Germany,7,Iserlohn Roosters,6
