year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2005-06,15,1,2,0,3,WHL,8,Kelowna Rockets,1
2007-08,17,1,12,2,-4,WHL,7,Kelowna Rockets,3
2008-09,18,5,29,15,13,WHL,22,Kelowna Rockets,20
2008-09,18,1,6,3,2,M-Cup,4,Kelowna Rockets,4
