year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1978-79,15,1,6,9,0,Fin-U18,22,TPS Turku U18,10
1979-80,16,13,6,8,0,Fin-Jr.,26,TPS Turku Jr.,21
1980-81,17,22,55,22,0,Fin-Jr.,29,TPS Turku Jr.,44
1980-81,17,0,0,1,0,Finland,1,TPS Turku,1
1980-81,17,3,0,1,0,EJC-A,5,Finland,4
1981-82,18,5,6,12,0,Finland,36,TPS Turku,17
1981-82,18,1,4,7,0,WJC-A,7,Finland,8
1986-87,23,13,20,30,0,Finland,41,TPS Turku,43
1986-87,23,0,4,4,0,WEC-A,8,Finland,4
1987-88,24,0,0,1,0,Can-Cup,5,Finland,1
1987-88,24,10,20,28,0,Finland,44,TPS Turku,38
1988-89,25,7,30,25,0,Finland,43,TPS Turku,32
1988-89,25,3,6,5,0,WEC-A,10,Finland,8
1989-90,26,7,14,19,0,Finland,41,TPS Turku,26
1990-91,27,4,40,16,0,Finland,43,TPS Turku,20
1990-91,27,0,4,2,0,WEC-A,7,Finland,2
1991-92,28,6,32,22,0,Finland,43,TPS Turku,28
1992-93,29,1,18,18,0,Finland,39,TPS Turku,19
1993-94,30,3,18,17,0,Finland,47,TPS Turku,20
1993-94,30,2,2,1,0,Olympics,8,Finland,3
1993-94,30,1,6,4,0,WC-A,8,Finland,5
1994-95,31,12,14,18,0,Swiss-2,36,Grasshopper-Club Zurich,30
1994-95,31,1,8,1,0,WC-A,7,Finland,2
1995-96,32,12,10,26,0,Swiss-2,35,Grasshopper-Club Zurich,38
1995-96,32,0,4,6,0,WC-A,6,Finland,6
1996-97,33,1,6,0,0,W-Cup,4,Finland,1
1996-97,33,7,24,14,0,Finland,48,TPS Turku,21
1996-97,33,0,4,3,0,WC-A,8,Finland,3
1997-98,34,4,14,25,0,Swiss,46,ZSC Lions Zurich,29
