pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,St. Catharines Fincups,0,0,0,OMJHL,2,1976-77,17,0
4,Kitchener Rangers,3,0,7,OMJHL,9,1977-78,18,4
6,Kitchener Rangers,2,0,3,OMJHL,10,1978-79,19,1
0,Adirondack Red Wings,1,0,3,AHL,5,1979-80,20,2
12,Adirondack Red Wings,6,0,15,AHL,17,1980-81,21,9
8,Adirondack Red Wings,5,0,6,AHL,6,1982-83,23,1
2,Adirondack Red Wings,4,0,7,AHL,6,1983-84,24,3
24,Rochester Americans,5,0,19,AHL,17,1986-87,27,14
10,Rochester Americans,5,0,7,AHL,5,1987-88,28,2
12,Rochester Americans,6,0,10,AHL,17,1989-90,30,4
14,Rochester Americans,10,0,16,AHL,15,1990-91,31,6
10,Rochester Americans,9,0,14,AHL,16,1991-92,32,5
2,Rochester Americans,8,0,13,AHL,9,1992-93,33,5
0,Rochester Americans,0,0,0,AHL,2,1994-95,35,0
