pim,team,assists,plus_minus,points,league,games_played,year,age,goals
8,Belleville Bulls,4,0,5,OHL,5,1991-92,17,1
18,Detroit Jr. Red Wings,18,0,28,OHL,15,1992-93,18,10
28,Detroit Jr. Red Wings,26,0,40,OHL,17,1993-94,19,14
0,P.E.I. Senators,3,0,4,AHL,3,1995-96,21,1
24,Springfield Falcons,6,0,17,AHL,17,1996-97,22,11
0,Beast of New Haven,2,0,2,AHL,3,1997-98,23,0
4,Hartford Wolf Pack,3,0,4,AHL,5,1998-99,24,1
8,Hamilton Bulldogs,2,0,4,AHL,4,1999-00,25,2
20,Anchorage Aces,3,0,5,WCHL,3,2000-01,26,2
6,Hamilton Bulldogs,9,0,11,AHL,10,2001-02,27,2
2,Florida Everblades,0,0,0,ECHL,1,2002-03,28,0
