league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,3,0,19,3,0,0,,WSH,[],0.0,0,0,-2,0,0,1980-81,,0,0,0,0
NHL,54,0,20,46,21,2,,WSH,[],17.4,5,13,-1,8,0,1981-82,,3,204,0,11
NHL,5,0,21,5,2,0,,WSH,[],40.0,2,0,-2,2,0,1982-83,,0,4,0,0
NHL,66,2,22,61,20,0,,HAR,[],11.5,7,13,-9,7,0,1983-84,,0,198,0,13
NHL,74,3,23,72,41,8,,HAR,[],15.3,10,30,-13,11,0,1984-85,,1,337,0,22
NHL,76,0,24,89,37,3,,HAR,[],14.6,10,24,-11,13,0,1985-86,,3,358,0,21
NHL,20,1,25,19,1,0,,HAR,[],5.3,1,0,-6,1,0,1986-87,,0,98,0,0
NHL,63,1,26,46,10,0,,HAR,[],4.3,2,8,0,2,0,1987-88,,0,293,0,8
NHL,39,1,27,26,10,0,,TOT,[],15.4,4,6,-3,4,0,1988-89,,0,147,0,6
NHL,27,1,27,21,6,0,,HAR,[],9.5,2,4,-3,2,0,1988-89,,0,84,0,4
NHL,12,0,27,5,4,0,,DET,[],40.0,2,2,0,2,0,1988-89,,0,63,0,2
NHL,42,0,28,20,6,0,,DET,[],5.0,1,5,-3,1,0,1989-90,,0,112,0,5
