year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1970-71,16,0,0,0,0,Nfld-Sr.,1,Grand Falls Cataracts,0
1971-72,17,2,2,6,0,Nfld-Sr.,12,Grand Falls Flyers,8
1971-72,17,0,2,1,0,Al-Cup,4,Grand Falls Cataracts,1
1974-75,20,7,27,9,0,IHL,14,Dayton Gems,16
1980-81,26,0,6,1,0,CHL,3,Oklahoma City Stars,1
