year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1962-63,15,0,0,0,0,OHA-Jr.,1,Hamilton Red Wings,0
1963-64,16,2,20,6,0,OHA-Jr.,17,Hamilton Red Wings,8
1964-65,17,16,108,18,0,OHA-Jr.,41,Hamilton Red Wings,34
1965-66,18,20,123,37,0,OHA-Jr.,48,Hamilton Red Wings,57
1966-67,19,23,67,32,0,OHA-Jr.,39,Hamilton Red Wings,55
1967-68,20,31,115,54,0,OHA-Jr.,52,Hamilton Red Wings,85
1967-68,20,1,2,1,0,CPHL,1,Fort Worth Wings,2
1968-69,21,21,26,24,0,CHL,63,Fort Worth Wings,45
1969-70,22,30,47,46,0,CHL,67,Fort Worth Wings,76
1970-71,23,31,40,61,0,AHL,72,Baltimore Clippers,92
1971-72,24,3,0,3,0,WHL,6,Seattle Totems,6
1971-72,24,6,21,8,0,AHL,27,Cleveland Barons,14
1973-74,26,1,19,3,0,SHL,8,Greensboro Generals,4
1974-75,27,11,16,23,0,NAPro,17,Syracuse Blazers,34
1975-76,28,23,93,52,0,AHL,76,Baltimore Clippers,75
1976-77,29,16,29,21,0,OHA-Sr.,27,Brantford Alexanders,37
1977-78,30,17,57,35,0,OHA-Sr.,38,Brantford Alexanders,52
