assists,team,goals,year,games_played,points,pim,age,plus_minus,league
3,Regina Pats,1,1989-90,11,4,10,18,0,WHL
14,Lethbridge Hurricanes,3,1990-91,16,17,22,19,0,WHL
2,Lethbridge Hurricanes,1,1991-92,5,3,13,20,0,WHL
1,Peoria Rivermen,0,1991-92,5,1,0,20,0,IHL
1,Peoria Rivermen,1,1992-93,4,2,0,21,0,IHL
3,Peoria Rivermen,0,1993-94,6,3,31,22,0,IHL
4,Peoria Rivermen,2,1994-95,4,6,8,23,0,IHL
11,Rochester Americans,3,1995-96,19,14,12,24,0,AHL
7,Rochester Americans,2,1996-97,10,9,27,25,0,AHL
2,Houston Aeros,1,1997-98,4,3,11,26,0,IHL
5,Orlando Solar Bears,3,1998-99,17,8,14,27,0,IHL
4,Providence Bruins,1,1999-00,10,5,6,28,0,AHL
5,Providence Bruins,2,2000-01,17,7,24,29,0,AHL
1,Quad City Mallards,1,2003-04,2,2,0,32,1,UHL
4,Quad City Mallards,0,2004-05,7,4,13,33,-4,UHL
