average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,32,2,0,NHL,23,17,140,-1,92,8,2,0,5,1975-76,TOR,10,22,[],10.9,,77
,36,1,0,NHL,24,17,107,13,104,15,3,0,1,1976-77,TOR,18,18,[],17.3,,0
,36,1,0,NHL,25,18,120,0,130,15,2,0,1,1977-78,TOR,17,19,[],13.1,,80
,33,2,0,NHL,26,19,136,3,89,14,0,0,0,1978-79,TOR,14,19,[],15.7,,0
,48,0,0,NHL,27,29,92,11,83,10,3,1,5,1979-80,TOT,13,35,[],15.7,,79
,4,0,0,NHL,27,4,17,-6,11,0,0,0,0,1979-80,TOR,0,4,[],0.0,,32
,44,0,0,NHL,27,25,75,17,72,10,3,1,5,1979-80,HAR,13,31,[],18.1,,47
,80,3,2,NHL,28,38,160,-13,182,18,8,0,14,1980-81,HAR,28,52,"[{'link': '/awards/voting-1981.html#AS', 'name': 'AS-13'}]",15.4,,80
,74,2,1,NHL,29,24,230,-23,140,8,14,1,26,1981-82,PIT,23,51,[],16.4,,80
,56,4,1,NHL,30,12,152,-33,142,13,13,1,16,1982-83,PIT,27,29,[],19.0,,0
,40,1,0,NHL,31,16,142,-58,107,4,10,2,8,1983-84,PIT,14,26,[],13.1,,73
,18,2,1,NHL,32,10,75,-11,54,6,0,0,1,1984-85,TOT,7,11,[],13.0,,47
,4,0,1,NHL,32,2,24,-5,11,0,0,0,1,1984-85,PIT,1,3,[],9.1,,14
,14,2,0,NHL,32,8,51,-6,43,6,0,0,0,1984-85,HAR,6,8,[],14.0,,33
