average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,2,0,0,NHL,21,2,8,-4,6,0,0,0,0,1986-87,WSH,0,2,[],0.0,,6
,16,1,0,NHL,22,10,152,7,71,5,1,0,0,1987-88,TOT,6,10,[],8.5,,72
,5,1,0,NHL,22,3,66,0,18,2,0,0,0,1987-88,WSH,2,3,[],11.1,,24
,11,0,0,NHL,22,7,86,7,53,3,1,0,0,1987-88,STL,4,7,[],7.5,,48
,24,0,0,NHL,23,15,128,25,93,4,0,0,5,1988-89,STL,4,20,[],4.3,,65
,47,0,1,NHL,24,28,106,0,135,5,2,1,10,1989-90,STL,8,39,"[{'link': '/awards/voting-1990.html#AS', 'name': 'AS-7'}, {'link': '/awards/voting-1990.html#norris', 'name': 'Norris-9'}]",5.9,,0
,35,0,0,NHL,25,20,89,19,116,7,3,1,4,1990-91,STL,10,25,[],8.6,,67
,35,2,1,NHL,26,14,95,7,164,6,3,3,8,1991-92,STL,10,25,[],6.1,,66
,18,0,0,NHL,27,11,56,6,99,5,1,0,1,1992-93,TOT,6,12,[],6.1,,82
,5,0,0,NHL,27,3,10,3,22,0,1,0,1,1992-93,STL,1,4,[],4.5,,11
,13,0,0,NHL,27,8,46,3,77,5,0,0,0,1992-93,WSH,5,8,[],6.5,,71
,44,3,0,NHL,28,21,82,13,145,5,6,2,10,1993-94,DAL,11,33,[],7.6,,74
,12,0,0,NHL,29,7,28,8,69,1,0,1,3,1994-95,DAL,1,11,[],1.4,,44
,0,0,0,NHL,30,0,6,-3,5,0,0,0,0,1995-96,DAL,0,0,[],0.0,,8
