league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,80,4,21,195,68,29,,CGY,"[{'link': '/awards/voting-1986.html#AS', 'name': 'AS-12'}, {'link': '/awards/calder.html#1986', 'name': None}]",9.2,9,50,11,18,0,1985-86,,9,141,1,20
NHL,68,0,22,152,48,21,,CGY,[],5.9,5,39,-10,9,0,1986-87,,4,70,0,18
NHL,75,3,23,204,91,37,,CGY,"[{'link': '/awards/voting-1988.html#AS', 'name': 'AS-3'}, {'link': '/awards/nhl_all_star.html#1988', 'name': None}, {'link': '/awards/voting-1988.html#hart', 'name': 'Hart-8'}, {'link': '/awards/voting-1988.html#norris', 'name': 'Norris-3'}]",10.3,14,70,39,21,1,1987-88,,6,124,2,31
NHL,63,1,24,216,62,33,,CGY,"[{'link': '/awards/voting-1989.html#AS', 'name': 'AS-10'}, {'link': '/awards/voting-1989.html#norris', 'name': 'Norris-7'}]",6.0,5,49,26,13,0,1988-89,,8,78,1,15
NHL,76,1,25,211,76,38,,CGY,"[{'link': '/awards/voting-1990.html#AS', 'name': 'AS-9'}]",7.6,11,60,4,16,0,1989-90,,5,97,1,21
NHL,79,1,26,258,70,32,,CGY,"[{'link': '/awards/voting-1991.html#AS', 'name': 'AS-10'}]",4.7,6,58,26,12,0,1990-91,,6,102,0,26
NHL,70,0,27,189,55,25,,CGY,[],6.3,8,43,1,12,0,1991-92,,4,128,0,18
NHL,81,2,28,263,81,34,,CGY,"[{'link': '/awards/voting-1993.html#AS', 'name': 'AS-10'}, {'link': '/awards/voting-1993.html#norris', 'name': 'Norris-7'}]",8.7,12,58,-1,23,1,1992-93,,10,112,1,23
NHL,41,0,29,86,18,9,,TOT,[],7.0,1,12,-12,6,1,1993-94,,4,38,0,3
NHL,25,0,29,51,13,6,,CGY,[],7.8,1,9,-3,4,1,1993-94,,2,20,0,3
NHL,16,0,29,35,5,3,,CHI,[],5.7,0,3,-9,2,0,1993-94,,2,18,0,0
NHL,48,0,30,144,37,19,,CHI,"[{'link': '/awards/voting-1995.html#AS', 'name': 'AS-9'}]",6.9,5,27,14,10,0,1994-95,,5,42,1,7
NHL,82,4,31,242,67,29,,CHI,"[{'link': '/awards/voting-1996.html#AS', 'name': 'AS-11'}, {'link': '/awards/voting-1996.html#norris', 'name': 'Norris-8'}]",8.3,6,47,3,20,2,1995-96,,12,80,3,15
NHL,0,0,32,225,28,11,,CHI,[],3.1,4,21,-4,7,0,1996-97,,3,70,0,10
NHL,73,0,33,199,42,18,,CHI,[],7.0,7,28,1,14,2,1997-98,,5,74,0,10
NHL,1,0,34,1,0,0,13,SJS,[],0.0,0,0,0,0,0,1998-99,12:56,0,0,0,0
NHL,76,0,35,175,34,20,1785,SJS,[],3.4,3,28,7,6,1,1999-00,23:30,2,52,3,5
NHL,68,1,36,157,34,16,1459,SJS,[],6.4,6,24,8,10,0,2000-01,21:27,4,84,0,8
NHL,82,1,37,174,33,16,1650,SJS,[],3.4,3,27,13,6,0,2001-02,20:07,3,57,2,9
