pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Leksands IF,1,0,2,Sweden,3,1987-88,19,1
6,Leksands IF,4,0,6,Sweden,10,1988-89,20,2
2,Leksands IF,1,0,1,Sweden,3,1989-90,21,0
0,Leksands IF,3,0,5,Sweden-Q,4,1990-91,22,2
2,Salt Lake Golden Eagles,2,0,4,IHL,5,1991-92,23,2
25,Leksands IF,0,0,1,Sweden,3,1994-95,26,1
4,Leksands IF,2,0,3,Sweden,5,1995-96,27,1
2,Kolner Haie,1,0,1,Germany,4,1996-97,28,0
2,Kolner Haie,1,0,3,Germany,3,1997-98,29,2
8,Kolner Haie,3,0,6,Germany,5,1998-99,30,3
4,Kolner Haie,1,0,3,Germany,9,1999-00,31,2
4,Kolner Haie,0,0,1,Germany,3,2000-01,32,1
