year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1977-78,18,7,73,29,0,AJHL,59,Calgary Canucks,36
1978-79,19,8,31,9,0,WCHA,32,Michigan Tech Huskies,17
1979-80,20,1,34,12,0,WCHA,29,Michigan Tech Huskies,13
1980-81,21,10,58,20,0,WCHA,44,Michigan Tech Huskies,30
1981-82,22,7,26,14,0,CCHA,38,Michigan Tech Huskies,21
1982-83,23,2,53,7,0,CHL,58,Colorado Flames,9
1983-84,24,3,24,18,0,CHL,39,Colorado Flames,21
1984-85,25,5,46,9,0,AHL,79,Moncton Golden Flames,14
1985-86,26,1,6,1,0,Nat-Tm,11,Canada,2
1985-86,26,0,27,3,0,AHL,29,2 Teams,3
1985-86,26,0,18,2,0,AHL,20,Moncton Golden Flames,2
1985-86,26,0,9,1,0,AHL,9,Fredericton Express,1
1986-87,27,4,58,18,0,Nat-Tm,70,Canada,22
1987-88,28,0,44,8,0,Nat-Tm,58,Canada,8
1987-88,28,0,0,0,0,Olympics,5,Canada,0
1988-89,29,18,48,33,0,W.Ger-2,35,EC Bad Tolz,51
1989-90,30,16,28,33,0,W.Ger-2,47,EC Bad Tolz,49
