assists,year,games_played,points,goals,team,age,pim,plus_minus,league
1,1979-80,6,2,1,Motor Ceske Budejovice,28,0,0,Czech
5,1981-82,10,5,0,Czechoslovakia,30,4,0,Nat-Tm
23,1985-86,17,31,8,ESG Kassel,34,20,0,W.Ger-2
5,1987-88,18,9,4,EHC Essen-West,36,8,0,W.Ger-2
3,1988-89,12,3,0,Motor Ceske Budejovice,37,0,0,Czech
