bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,OMJHL,14,Kitchener Rangers,800,17,1,0,0,42,0,0,0,1,9,0,0,0,0,0,1980-81,0,3.15,0,0
0,M-Cup,4,Kitchener Rangers,189,17,2,0,0,14,0,0,0,0,2,0,0,0,0,0,1980-81,0,4.44,0,0
0,OHL,15,Kitchener Rangers,900,18,1,0,0,35,0,0,0,1,12,0,0,0,0,0,1981-82,0,2.33,0,0
0,M-Cup,5,Kitchener Rangers,243,18,2,0,0,18,0,0,0,1,2,0,0,0,0,0,1981-82,0,4.44,0,0
0,OHL,12,Kitchener Rangers,720,19,5,0,0,43,0,0,0,0,6,0,0,0,0,0,1982-83,0,3.58,0,0
0,CHL,4,Salt Lake Golden Eagles,122,20,2,0,0,11,0,0,0,0,0,0,0,0,0,0,1983-84,0,5.41,0,0
0,AHL,12,Hershey Bears,767,24,0,0,0,28,0,0,0,1,12,0,0,0,0,0,1987-88,0,2.19,0,0
0,IHL,9,Chicago Wolves,540,32,5,0,0,30,0,0,0,0,4,0,0,0,0,0,1995-96,0,3.33,0,0
0,IHL,4,Chicago Wolves,256,33,3,0,0,13,0,0,0,0,1,0,0,0,0,0,1996-97,0,3.05,0,0
0,IHL,9,Chicago Wolves,515,34,3,0,0,24,0,0,0,1,5,0,0,0,0,0,1997-98,0,2.80,0,0
0,IHL,7,Chicago Wolves,421,35,3,0,1,19,0,0,0,1,4,1,0,0,0,.905,1998-99,201,2.71,4,182
0,IHL,9,Chicago Wolves,488,36,3,0,1,27,0,0,0,0,5,1,0,0,0,0,1999-00,0,3.32,0,0
0,IHL,7,Chicago Wolves,373,37,4,0,0,21,0,0,0,0,2,0,0,0,0,0,2000-01,0,3.38,0,0
