game_winning_goals,plus_minus,shots,shorthanded_assists,games_played,assists,year,even_strength_assists,shorthanded_goals,goals,power_play_goals,average_ice_time,league,shotsPercentage,power_play_assists,age,pim,awards,points,even_strength_goals,total_ice_time,team
0,0,0,0,18,0,1926-27,0,0,0,0,,NHL,0,0,20,0,[],0,0,,CBH
0,0,0,0,38,11,1932-33,0,0,5,0,,NHL,0,0,26,16,[],16,0,,TOR
0,0,0,0,34,10,1933-34,0,0,9,0,,NHL,0,0,27,6,[],19,0,,TOR
0,0,0,0,11,4,1934-35,0,0,1,0,,NHL,0,0,28,0,[],5,0,,TOR
0,0,0,0,2,1,1937-38,0,0,0,0,,NHL,0,0,31,2,[],1,0,,DET
