pim,team,assists,plus_minus,points,league,games_played,year,age,goals
57,Huddinge IK Jr.,2,0,2,Swe-Jr.,10,1994-95,17,0
66,Huddinge IK Jr.,4,0,6,Swe-Jr.,25,1995-96,18,2
14,Huddinge IK,0,0,0,Sweden-2,7,1995-96,18,0
32,Sodertalje SK,1,0,2,Sweden,32,1996-97,19,1
2,Sweden,0,0,1,WJC-A,6,1996-97,19,1
28,Sodertalje SK,3,0,6,Sweden,26,1997-98,20,3
2,Sweden,0,0,0,WJC-A,1,1997-98,20,0
119,Tappara Tampere,8,0,14,Finland,51,1998-99,21,6
160,Tappara Tampere,24,0,32,Finland,50,1999-00,22,8
117,Albany River Rats,28,-9,36,AHL,79,2000-01,23,8
67,2 Teams,28,-2,35,AHL,62,2001-02,24,7
10,Albany River Rats,3,-7,3,AHL,9,2001-02,24,0
57,Springfield Falcons,25,5,32,AHL,53,2001-02,24,7
139,2 Teams,37,19,47,AHL,70,2002-03,25,10
62,Binghamton Senators,15,10,17,AHL,26,2002-03,25,2
77,Portland Pirates,22,9,30,AHL,44,2002-03,25,8
10,Portland Pirates,8,5,9,AHL,13,2003-04,26,1
43,Brynas IF Gavle,0,0,6,Sweden,13,2004-05,27,6
58,Karpat Oulu,10,0,15,Finland,32,2004-05,27,5
22,ZSC Lions Zurich,10,0,11,Swiss,17,2005-06,28,1
62,Sodertalje SK,19,0,20,Sweden,26,2005-06,28,1
18,Sodertalje SK,7,0,9,Sweden-Q,10,2005-06,28,2
36,Karpat Oulu,2,0,4,Finland,18,2006-07,29,2
81,Hershey Bears,35,18,42,AHL,52,2007-08,30,7
29,Toronto Marlies,7,-3,7,AHL,19,2008-09,31,0
32,Karpat Oulu,7,0,10,Finland,17,2008-09,31,3
30,Dynamo Minsk,7,0,7,KHL,17,2009-10,32,0
8,EV Zug,4,0,4,Swiss,7,2009-10,32,0
73,Djurgardens IF Stockholm,25,0,30,Sweden,52,2010-11,33,5
26,Jokerit Helsinki,7,0,8,Finland,16,2011-12,34,1
32,Djurgardens IF Stockholm,15,0,17,Sweden,36,2011-12,34,2
6,Karpat Oulu,1,0,1,Finland,14,2012-13,35,0
18,HC Slovan Bratislava,2,0,2,KHL,17,2012-13,35,0
