year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1995-96,19,0,2,0,0,WHL,6,Swift Current Broncos,0
1996-97,20,0,2,2,0,WHL,4,Medicine Hat Tigers,2
1996-97,20,0,6,1,0,ECHL,5,Toledo Storm,1
1998-99,22,0,2,1,0,AHL,4,Worcester IceCats,1
2000-01,24,0,4,1,0,AHL,7,Worcester IceCats,1
2001-02,25,0,2,2,0,AHL,8,Hershey Bears,2
2002-03,26,0,8,4,-1,AHL,14,Manitoba Moose,4
2004-05,28,0,50,0,0,Sweden,2,Lulea HF,0
2005-06,29,0,6,1,0,Sweden,6,Lulea HF,1
2006-07,30,0,4,0,0,Sweden,4,Lulea HF,0
2008-09,32,2,10,2,0,Sweden,5,Lulea HF,4
2009-10,33,1,2,2,0,KHL,6,Spartak Moscow,3
2010-11,34,5,8,5,0,KHL,24,Atlant Moscow Region,10
2011-12,35,0,0,0,0,KHL,4,Dynamo Minsk,0
2012-13,36,2,2,2,0,KHL,5,Spartak Moscow,4
