year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1982-83,16,30,38,84,0,SMHL,70,Regina Pat Canadians,114
1982-83,16,0,0,0,0,WHL,1,Regina Pats,0
1983-84,17,9,45,42,0,WHL,71,Regina Pats,51
1984-85,18,24,121,35,0,WHL,64,Regina Pats,59
1984-85,18,1,8,5,0,WJC-A,7,Canada,6
1985-86,19,13,57,28,0,WHL,36,Regina Pats,41
1985-86,19,0,6,1,0,WJC-A,7,Canada,1
1986-87,20,0,2,1,0,AHL,2,Nova Scotia Oilers,1
1987-88,21,9,75,14,0,AHL,43,Nova Scotia Oilers,23
1988-89,22,8,150,21,0,AHL,63,Cape Breton Oilers,29
1989-90,23,7,69,30,0,Nat-Tm,73,Canada,37
1990-91,24,9,71,21,0,Austria,38,Innsbrucker EV,30
1991-92,25,9,0,18,0,Austria,29,VEU Feldkirch,27
1992-93,26,17,48,18,0,Britain,23,Nottingham Panthers,35
1993-94,27,5,28,21,0,Britain,25,Sheffield Steelers,26
