giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
2,NHL,10,0,24,33,24,9,1,12,0,96,PIT,1,55.4,[],11.1,1,0,-2,1,41,0,2009-10,1,9:38,0,2,0,0
14,NHL,64,3,25,327,232,128,27,51,2,912,PIT,26,55.4,[],10.9,10,13,4,14,407,0,2010-11,15,14:15,4,13,0,11
8,NHL,62,0,26,347,188,114,25,60,4,970,TOT,32,51.9,[],9.6,7,14,-9,11,375,0,2011-12,19,15:39,4,8,0,10
0,NHL,11,0,26,59,27,9,1,7,0,141,PIT,3,55.3,[],0.0,0,1,-6,0,73,0,2011-12,1,12:50,0,2,0,1
8,NHL,51,0,26,288,161,105,24,53,4,829,CBJ,29,51.2,[],10.5,7,13,-3,11,302,0,2011-12,18,16:15,4,6,0,9
7,NHL,46,2,27,243,143,92,27,36,2,760,CBJ,27,50.1,[],14.1,8,14,7,13,244,2,2012-13,12,16:31,3,10,0,12
13,NHL,82,1,28,352,202,122,34,63,6,1205,CBJ,27,51.4,[],9.8,6,22,1,12,373,1,2013-14,24,14:41,5,20,2,14
7,NHL,54,1,29,284,101,63,13,51,1,720,CBJ,21,52.9,"[{'link': '/awards/voting-2015.html#byng', 'name': 'Byng-28'}]",11.1,6,6,-9,7,319,1,2014-15,24,13:20,0,0,0,5
29,NHL,82,0,30,566,198,107,25,68,9,1294,EDM,28,51.3,[],9.3,5,15,-21,10,596,2,2015-16,33,15:47,3,10,1,5
24,NHL,78,6,31,444,222,120,35,71,3,1111,EDM,24,50.4,[],13.3,3,19,-2,16,452,2,2016-17,34,14:14,11,17,1,15
