average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,44,0,0,NHL,19,20,90,-61,209,3,3,2,16,1980-81,WIN,6,38,[],2.9,,69
,68,2,0,NHL,20,22,92,-11,262,8,11,0,27,1981-82,WIN,19,49,"[{'link': '/awards/voting-1982.html#AS', 'name': 'AS-14'}]",7.3,,79
,74,1,0,NHL,21,26,56,-10,253,6,7,0,35,1982-83,WIN,13,61,"[{'link': '/awards/voting-1983.html#AS', 'name': 'AS-9'}]",5.1,,79
,57,4,0,NHL,22,18,62,-31,233,8,10,1,20,1983-84,WIN,18,39,[],7.7,,66
,62,1,0,NHL,23,28,78,-16,239,7,6,0,21,1984-85,WIN,13,49,[],5.4,,78
,69,2,1,NHL,24,26,50,1,205,4,9,2,27,1985-86,TOT,14,55,"[{'link': '/awards/voting-1986.html#AS', 'name': 'AS-11'}, {'link': '/awards/voting-1986.html#norris', 'name': 'Norris-6'}]",6.8,,81
,16,0,0,NHL,24,7,14,-1,53,2,2,0,5,1985-86,WIN,4,12,"[{'link': '/awards/voting-1986.html#AS', 'name': 'AS-11'}, {'link': '/awards/voting-1986.html#norris', 'name': 'Norris-6'}]",7.5,,19
,53,2,1,NHL,24,19,36,2,152,2,7,2,22,1985-86,HAR,10,43,"[{'link': '/awards/voting-1986.html#AS', 'name': 'AS-11'}, {'link': '/awards/voting-1986.html#norris', 'name': 'Norris-6'}]",6.6,,62
,41,1,0,NHL,25,15,44,-18,157,1,7,0,18,1986-87,HAR,8,33,[],5.1,,66
,50,2,0,NHL,26,8,54,-25,233,4,10,1,27,1987-88,HAR,14,36,[],6.0,,71
,47,2,0,NHL,27,16,54,-5,172,2,4,0,25,1988-89,HAR,6,41,[],3.5,,70
,43,1,0,NHL,28,16,62,-16,164,2,4,0,21,1989-90,HAR,6,37,[],3.7,,72
,6,0,0,NHL,29,0,4,-4,15,0,0,0,6,1990-91,HAR,0,6,[],0.0,,8
,29,1,0,NHL,30,12,63,-2,148,1,4,0,12,1991-92,VAN,5,24,[],3.4,,75
,19,0,0,NHL,31,10,44,6,78,0,3,0,6,1992-93,VAN,3,16,[],3.8,,43
,32,2,0,NHL,32,20,52,0,96,4,0,0,8,1993-94,VAN,4,28,[],4.2,,73
,14,0,0,NHL,33,6,18,-13,58,2,1,0,5,1994-95,VAN,3,11,[],5.2,,40
,24,0,0,NHL,34,14,38,-5,69,0,3,1,6,1995-96,VAN,3,21,[],4.3,,53
,27,1,0,NHL,35,18,38,-2,105,3,2,2,2,1996-97,VAN,5,22,[],4.8,,78
,9,0,0,NHL,36,8,49,-9,46,0,0,0,1,1997-98,TOT,0,9,[],0.0,,53
,9,0,0,NHL,36,8,37,-11,40,0,0,0,1,1997-98,VAN,0,9,[],0.0,,47
,0,0,0,NHL,36,0,12,2,6,0,0,0,0,1997-98,PHI,0,0,[],0.0,,6
17:45,8,0,0,NHL,37,3,22,-2,49,0,2,0,3,1998-99,TOT,2,6,[],4.1,728,41
17:44,6,0,0,NHL,37,1,20,0,44,0,2,0,3,1998-99,PHI,2,4,[],4.5,585,33
17:48,2,0,0,NHL,37,2,2,-2,5,0,0,0,0,1998-99,LAK,0,2,[],0.0,142,8
