pim,team,assists,plus_minus,points,league,games_played,year,age,goals
125,Toronto Red Wings,64,0,117,MTHL,36,1986-87,15,53
41,Cornwall Royals,11,0,23,OHL,53,1987-88,16,12
67,Cornwall Royals,44,0,83,OHL,64,1988-89,17,39
56,Cornwall Royals,43,0,64,OHL,32,1989-90,18,21
97,2 Teams,52,0,110,OHL,63,1990-91,19,58
66,Cornwall Royals,29,0,60,OHL,40,1990-91,19,31
31,Windsor Spitfires,23,0,50,OHL,23,1990-91,19,27
124,Moncton Hawks,27,0,59,AHL,64,1991-92,20,32
36,HC Asiago,14,0,38,Alpenliga,25,1992-93,21,24
18,HC Asiago,5,0,11,Italy,16,1992-93,21,6
61,Cincinnati Cyclones,2,0,6,IHL,26,1993-94,22,4
45,Birmingham Bulls,3,0,6,ECHL,11,1993-94,22,3
170,Cincinnati Cyclones,15,0,37,IHL,74,1994-95,23,22
34,Rochester Americans,5,0,9,AHL,24,1995-96,24,4
20,San Diego Gulls,1,0,3,WCHL,3,1995-96,24,2
47,Los Angeles Ice Dogs,10,0,18,IHL,26,1995-96,24,8
102,2 Teams,41,0,63,IHL,81,1996-97,25,22
14,Long Beach Ice Dogs,3,0,7,IHL,11,1996-97,25,4
88,Kansas City Blades,38,0,56,IHL,70,1996-97,25,18
166,Kansas City Blades,30,18,52,IHL,82,1997-98,26,22
151,Kansas City Blades,26,17,68,IHL,82,1998-99,27,42
133,Kansas City Blades,24,-6,43,IHL,71,1999-00,28,19
138,Frankfurt Lions,17,0,35,Germany,51,2000-01,29,18
79,HC Asiago,13,0,33,Italy,37,2001-02,30,20
10,Italy,1,3,3,WC-B,5,2003-04,32,2
6,Italy,1,-1,2,Olympics,5,2005-06,34,1
18,Italy,2,0,2,WC-A,6,2005-06,34,0
84,Rio Grande Valley Killer Bees,35,2,63,CHL,59,2006-07,35,28
4,Italy,2,0,4,WC-A,6,2006-07,35,2
64,Flint Generals,41,12,62,IHL,63,2007-08,36,21
0,Italy,1,1,4,WC-A,5,2007-08,36,3
