pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Czechoslovakia,1,0,1,Olympics,5,1975-76,22,0
2,Czechoslovakia,4,0,5,WEC-A,9,1975-76,22,1
10,Czechoslovakia,1,0,2,Can-Cup,7,1976-77,23,1
2,Czechoslovakia,0,0,1,WEC-A,10,1976-77,23,1
108,Dukla Jihlava,8,0,9,Czech,39,1977-78,24,1
0,Czechoslovakia,0,0,1,WEC-A,3,1977-78,24,1
38,Dukla Jihlava,3,0,6,Czech,38,1978-79,25,3
10,Czechoslovakia,2,0,3,WEC-A,8,1978-79,25,1
46,Dukla Jihlava,6,0,14,Czech,43,1979-80,26,8
8,Czechoslovakia,3,0,3,Olympics,6,1979-80,26,0
34,Dukla Jihlava,15,0,17,Czech,41,1980-81,27,2
5,Czechoslovakia,1,0,1,WEC-A,5,1980-81,27,0
4,Czechoslovakia,2,0,2,Can-Cup,6,1981-82,28,0
30,Dukla Jihlava,8,0,12,Czech,41,1981-82,28,4
2,Czechoslovakia,1,0,1,WEC-A,10,1981-82,28,0
36,Dukla Jihlava,16,0,25,Czech,38,1982-83,29,9
2,Czechoslovakia,1,0,3,WEC-A,8,1982-83,29,2
52,Dukla Jihlava,11,0,14,Czech,39,1983-84,30,3
6,Czechoslovakia,1,0,3,Olympics,7,1983-84,30,2
2,Adirondack Red Wings,0,0,0,AHL,1,1984-85,31,0
40,EHC Freiburg,22,0,31,W.Ger-2,35,1985-86,32,9
66,EHC Freiburg,38,0,55,W.Ger-2,53,1986-87,33,17
36,EHC Freiburg,31,0,40,W.Ger-2,31,1987-88,34,9
24,EHC Freiburg,23,0,29,W.German,33,1988-89,35,6
24,EHC Freiburg,14,0,14,W.German,31,1989-90,36,0
6,EHC Freiburg,11,0,13,W.Ger-Q,10,1989-90,36,2
10,EHC Freiburg,1,0,1,Germany,10,1990-91,37,0
0,HC Dukla Jihlava,4,0,4,CzRep,12,1993-94,40,0
