goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
-0.1,0,NHL,1,MTL,36,21,0,0,0,5,0,0,0,0,0,0,0,0,0,.773,1987-88,22,8.33,0,[],17
3.9,0,NHL,32,STL,1842,22,15,107,1,108,0,-7.18,5,0,11,1,0,0,0,.871,1988-89,836,3.52,4,[],728
7.0,0,NHL,43,STL,2551,23,19,99,0,149,0,2.08,5,1,17,0,0,0,0,.883,1989-90,1271,3.50,6,[],1122
7.4,0,NHL,44,STL,2671,24,9,95,2,134,0,7.45,6,3,29,2,0,0,0,.892,1990-91,1241,3.01,0,"[{'link': '/awards/voting-1991.html#AS', 'name': 'AS-7'}, {'link': '/awards/voting-1991.html#vezina', 'name': 'Vezina-6'}]",1107
0.8,0,NHL,5,TOT,244,25,2,0,0,13,0,0,0,0,3,0,0,0,0,.898,1991-92,127,3.20,0,[],114
0.5,0,NHL,3,STL,157,25,2,0,0,11,0,0,0,0,1,0,0,0,0,.885,1991-92,96,4.20,0,[],85
0.3,0,NHL,2,DET,87,25,0,0,0,2,0,0,0,0,2,0,0,0,0,.935,1991-92,31,1.38,0,[],29
2.5,0,NHL,22,DET,1193,26,4,107,0,64,0,-3.92,2,0,13,0,0,0,0,.877,1992-93,522,3.22,2,[],458
1.6,0,NHL,26,TOT,1321,27,10,127,1,73,0,-15.71,1,1,9,1,0,0,0,.866,1993-94,546,3.32,0,[],473
-0.1,0,NHL,8,DET,345,27,4,0,0,23,0,0,0,0,2,0,0,0,0,.824,1993-94,131,4.00,0,[],108
1.7,0,NHL,18,BOS,976,27,6,115,1,50,0,-6.46,1,1,7,1,0,0,0,.880,1993-94,415,3.07,0,[],365
0.7,0,NHL,11,BOS,565,28,6,123,0,27,0,-5.03,1,0,3,0,0,0,0,.878,1994-95,221,2.87,2,[],194
