pim,team,assists,plus_minus,points,league,games_played,year,age,goals
50,Nipawin Hawks,50,0,82,SJHL,59,1997-98,20,32
28,Merrimack College,11,0,25,H-East,36,1998-99,21,14
16,Merrimack College,16,0,30,H-East,36,1999-00,22,14
2,Milwaukee Admirals,0,-11,1,IHL,11,1999-00,22,1
31,Milwaukee Admirals,10,-1,15,IHL,23,2000-01,23,5
12,Milwaukee Admirals,4,1,6,AHL,8,2001-02,24,2
61,Milwaukee Admirals,28,-2,48,AHL,72,2002-03,25,20
95,Milwaukee Admirals,29,17,47,AHL,68,2003-04,26,18
74,Assat Pori,10,0,18,Finland,42,2004-05,27,8
67,Milwaukee Admirals,26,-3,50,AHL,76,2005-06,28,24
70,Hamburg Freezers,26,0,35,Germany,50,2006-07,29,9
67,Manitoba Moose,15,-10,26,AHL,77,2007-08,30,11
10,Iserlohn Roosters,5,0,10,Germany,24,2008-09,31,5
16,2 Teams,5,-12,7,AHL,20,2008-09,31,2
2,Providence Bruins,0,0,0,AHL,1,2008-09,31,0
14,San Antonio Rampage,5,-12,7,AHL,19,2008-09,31,2
2,Rapperswil-Jona Lakers,0,0,0,Swiss,2,2009-10,32,0
