year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1939-40,18,3,2,4,0,OVJHL,8,Pembroke Lumber Kings,7
1940-41,19,4,10,3,0,OVJHL,10,Pembroke Lumber Kings,7
1941-42,20,2,16,2,0,OVHL,12,Pembroke Lumber Kings,4
1942-43,21,1,0,0,0,EAHL,3,New York Rovers,1
1942-43,21,9,4,1,0,OVHL,8,Petawawa Grenades,10
1942-43,21,1,0,1,0,NNDHL,1,Vancouver Army,2
1943-44,22,8,41,8,0,EAHL,45,2 Teams,16
1943-44,22,2,25,2,0,EAHL,15,New York Rovers,4
1943-44,22,6,16,6,0,EAHL,30,Brooklyn Crescents,12
1944-45,23,3,27,1,0,AHL,26,Hershey Bears,4
1944-45,23,4,43,8,0,EAHL,23,2 Teams,12
1944-45,23,0,12,0,0,EAHL,1,Philadelphia Falcons,0
1944-45,23,4,31,8,0,EAHL,22,New York Rovers,12
1945-46,24,4,14,2,0,OVHL,16,Pembroke Lumber Kings,6
1947-48,26,0,7,2,0,PCHL,11,Oakland Oaks,2
1947-48,26,1,8,0,0,OHA-Sr.,9,Brantford Indians,1
