goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
0.1,0,NHL,3,TOT,140,17,2,0,0,13,0,0,0,0,0,0,0,0,0,0,1943-44,0,5.57,0,[],0
0.0,0,NHL,2,DET,120,17,2,0,0,13,0,0,0,0,0,0,0,0,0,0,1943-44,0,6.50,0,[],0
0.2,0,NHL,1,NYR,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1943-44,0,0.00,0,[],0
7.5,0,NHL,37,DET,2220,18,10,0,0,119,0,0,3,1,24,0,0,0,0,0,1944-45,0,3.22,0,[],0
9.0,0,NHL,0,DET,0,19,20,0,0,159,0,0,0,2,20,0,0,0,0,0,1945-46,0,3.18,6,"[{'link': '/awards/voting-1946.html#hart', 'name': 'Hart-4'}]",0
9.2,0,NHL,52,DET,3120,20,20,0,0,159,0,0,10,3,22,0,0,0,0,0,1946-47,0,3.06,4,[],0
12.7,0,NHL,0,DET,3592,21,18,0,0,147,0,0,12,0,30,0,0,0,0,0,1947-48,0,2.46,8,[],0
11.9,0,NHL,0,DET,0,22,19,0,0,145,0,0,7,6,0,0,0,0,0,0,1948-49,0,2.42,12,[],0
13.0,0,NHL,63,DET,3780,23,16,0,0,148,0,0,14,7,0,0,0,0,0,0,1949-50,0,2.35,10,[],0
2.6,0,NHL,64,CBH,3785,24,0,0,0,0,0,0,10,3,12,0,0,0,0,0,1950-51,0,3.90,4,[],0
5.0,0,NHL,0,CBH,4180,25,0,0,0,0,0,0,9,2,17,0,0,0,0,0,1951-52,0,3.46,2,[],0
11.7,0,NHL,0,TOR,0,26,0,0,0,167,0,0,13,0,27,0,0,0,0,0,1952-53,0,2.39,18,[],0
0,0,NHL,69,TOR,4140,27,24,0,0,128,0,0,0,0,32,0,0,0,0,0,1953-54,0,0,6,"[{'link': '/awards/nhl_all_star.html#1954', 'name': None}, {'link': '/awards/voting-1954.html#hart', 'name': 'Hart-5'}, {'link': '/awards/vezina.html#1954', 'name': None}]",0
0,0,NHL,0,TOR,0,28,24,0,0,134,0,0,0,8,23,0,0,0,0,0,1954-55,0,0,9,"[{'link': '/awards/nhl_all_star.html#1955', 'name': None}, {'link': '/awards/voting-1955.html#hart', 'name': 'Hart-2'}]",0
8.4,0,NHL,59,TOR,3527,29,28,0,0,157,0,0,10,3,21,0,0,0,0,0,1955-56,0,2.67,2,[],0
3.6,0,NHL,24,BOS,1440,31,10,0,0,70,0,0,3,3,11,0,0,0,0,0,1957-58,0,2.92,2,[],0
2.3,0,NHL,11,BOS,660,32,2,0,0,27,0,0,1,1,8,0,0,0,0,0,1958-59,0,2.45,0,[],0
4.6,0,NHL,42,BOS,2520,33,21,0,0,146,0,0,5,2,16,0,0,0,0,0,1959-60,0,3.48,12,[],0
