pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Dallas Black Hawks,7,0,7,CHL,9,1978-79,21,0
4,Fort Worth Texans,3,0,4,CHL,5,1980-81,23,1
0,Wichita Wind,4,0,4,CHL,7,1981-82,24,0
0,Geneve-Servette HC,15,0,29,Swiss-2,14,1984-85,27,14
2,Kolner EC,7,0,13,W.German,10,1985-86,28,6
10,Kolner EC,12,0,20,W.German,9,1986-87,29,8
6,Kolner EC,7,0,14,W.German,11,1987-88,30,7
6,Kolner EC,4,0,5,W.German,9,1988-89,31,1
4,Kolner EC,7,0,10,W.German,8,1989-90,32,3
6,Kolner EC,8,0,11,Germany,14,1990-91,33,3
4,Kolner EC,0,0,0,Germany,3,1991-92,34,0
