average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,14,0,0,NHL,25,11,76,-13,30,0,0,0,3,1974-75,CGS,0,14,[],0.0,,34
,21,0,0,NHL,26,17,152,-18,63,3,0,1,0,1975-76,CGS,3,18,[],4.8,,78
,33,2,0,NHL,27,25,79,18,61,6,0,1,1,1976-77,CLE,6,27,[],9.8,,79
,17,0,0,NHL,28,12,77,-20,50,3,0,0,2,1977-78,TOT,3,14,[],6.0,,69
,7,0,0,NHL,28,6,49,-14,14,1,0,0,0,1977-78,CLE,1,6,[],7.1,,34
,10,0,0,NHL,28,6,28,-6,36,2,0,0,2,1977-78,CLR,2,8,[],5.6,,35
,11,0,0,NHL,29,8,88,-44,50,1,0,0,2,1978-79,CLR,1,10,[],2.0,,68
,18,0,0,NHL,30,17,78,-30,50,1,0,0,0,1979-80,CLR,1,17,[],2.0,,74
,2,0,0,NHL,31,1,0,10,6,1,0,0,0,1980-81,TOT,1,1,[],16.7,,10
,0,0,0,NHL,31,0,0,1,1,0,0,0,0,1980-81,CLR,0,0,[],0.0,,1
,2,0,0,NHL,31,1,0,9,5,1,0,0,0,1980-81,VAN,1,1,[],20.0,,9
