assists,team,goals,year,games_played,points,pim,age,plus_minus,league
83,Port Coquitlam Pirates,120,2002-03,61,203,0,14,0,Minor-BC
31,Port Coquitlam Buckaroos,30,2003-04,39,51,50,15,0,PIJHL
2,Everett Silvertips,0,2003-04,4,2,0,15,-1,WHL
25,Everett Silvertips,8,2004-05,57,33,29,16,4,WHL
38,Everett Silvertips,21,2005-06,53,59,28,17,18,WHL
61,Everett Silvertips,32,2006-07,69,93,90,18,16,WHL
49,Everett Silvertips,26,2007-08,67,75,88,19,1,WHL
5,Providence Bruins,0,2007-08,7,5,6,19,4,AHL
13,Providence Bruins,13,2008-09,65,26,40,20,7,AHL
30,Providence Bruins,14,2009-10,75,44,24,21,0,AHL
34,Providence Bruins,9,2010-11,68,43,66,22,6,AHL
13,Providence Bruins,8,2011-12,41,21,24,23,5,AHL
25,3 Teams,19,2012-13,72,44,54,24,4,AHL
11,Hershey Bears,11,2012-13,40,22,34,24,8,AHL
13,San Antonio Rampage,5,2012-13,26,18,20,24,-6,AHL
1,Milwaukee Admirals,3,2012-13,6,4,0,24,2,AHL
