assists,team,goals,year,games_played,points,pim,age,plus_minus,league
1,Sparta Sarpsborg IHK Jr.,1,2002-03,20,2,0,15,0,Nor-Jr.
7,Sparta Sarpsborg IHK Jr.,10,2003-04,35,17,24,16,0,Nor-Jr.
0,Sparta Sarpsborg IHK,0,2003-04,1,0,0,16,0,Norway
1,Sparta Sarpsborg IHK Jr.,1,2004-05,1,2,0,17,0,Nor-Jr.
2,Sparta Sarpsborg IHK,3,2004-05,41,5,18,17,0,Norway
4,Sparta Sarpsborg IHK,3,2005-06,26,7,14,18,0,Norway
0,Sparta Sarpsborg IHK 2,2,2006-07,1,2,0,19,0,Norway-2
19,Sparta Sarpsborg IHK,11,2006-07,40,30,32,19,0,Norway
20,Sparta Sarpsborg IHK,2,2007-08,40,22,67,20,0,Norway
8,Farjestads BK Karlstad,8,2008-09,55,16,12,21,0,Sweden
13,Farjestads BK Karlstad,1,2009-10,51,14,24,22,0,Sweden
1,Norway,0,2009-10,4,1,2,22,-1,Olympics
1,Norway,1,2009-10,6,2,8,22,-2,WC-A
6,Lake Erie Monsters,0,2010-11,17,6,8,23,1,AHL
3,Norway,2,2010-11,7,5,2,23,6,WC-A
7,Vaxjo Lakers HC,2,2011-12,41,9,8,24,0,Sweden
5,Norway,4,2011-12,8,9,2,24,4,WC-A
13,Vaxjo Lakers HC,4,2012-13,55,17,10,25,0,Sweden
0,Norway,0,2012-13,7,0,4,25,-6,WC-A
