average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
13:11,0,4,0,0,0,NHL,19,1,0,0,-2,11,0,2,0,0,0,1,0,2005-06,CBJ,2,0,2,0,18.2,92,7,[]
10:39,0,19,0,0,0,NHL,20,6,0,28,-21,98,0,6,0,3,0,4,0,2006-07,CBJ,9,0,10,0,9.2,830,78,"[{'link': '/awards/voting-2007.html#calder', 'name': 'Calder-13'}]"
9:54,116,9,1,0,11,NHL,21,7,40,24,-4,74,51.3,1,38,0,0,1,14,2007-08,CBJ,1,73,8,10,1.4,604,61,[]
9:52,22,3,1,0,6,NHL,22,1,4,12,-3,13,80.0,2,1,0,0,0,0,2008-09,EDM,2,14,1,9,15.4,109,11,[]
14:14,194,37,3,0,25,NHL,23,17,144,38,-8,121,52.6,15,130,2,0,3,25,2009-10,EDM,17,112,20,39,14.0,925,65,[]
13:48,112,9,1,0,16,NHL,24,2,106,41,-7,72,53.3,6,93,1,0,0,9,2010-11,EDM,7,95,2,29,9.7,565,41,[]
11:34,88,14,0,0,13,NHL,25,9,8,11,7,56,38.1,4,13,1,0,0,10,2011-12,PHX,5,55,9,10,8.9,382,33,[]
11:33,6,0,0,0,1,NHL,27,0,0,2,-1,3,0,0,0,0,0,0,1,2013-14,PHX,0,3,0,1,0.0,35,3,[]
